   0.5  0.0725  0.0310
   2.0  0.1951  0.1031
   4.0  0.2469  0.1279
   6.0  0.3425  0.1508
  10.0  0.3748  0.1591
  14.0  0.4279  0.1733
  18.0  0.4528  0.1668
  24.0  0.4954  0.1730
  32.0  0.4971  0.1728
