   0.1  0.0641  0.0244
   0.2  0.0989  0.0560
   0.3  0.1385  0.0801
   0.5  0.1870  0.1116
   0.8  0.2570  0.1567
   1.0  0.2901  0.1641
   2.0  0.4492  0.2370
   3.0  0.5233  0.0469
   4.0  0.5922  0.0358
   5.0  0.6970  0.3050
   6.0  0.7552  0.3253
  10.0  0.8783  0.3414
  14.0  0.9997  0.3672
  18.0  1.0202  0.3659
  24.0  1.1193  0.3907
  32.0  1.1930  0.3905
