  -3.0  0.4541  0.1821
  -2.0  0.4918  0.2019
  -1.0  0.5596  0.2202
   0.0  0.6330  0.2444
   1.0  0.6953  0.2838
   2.0  0.5931  0.2921
   3.0  0.4518  0.2591
   4.0  0.2905  0.1787
