   0.1  0.0614  0.0301
   0.5  0.1920  0.1094
   2.0  0.4526  0.2373
   4.0  0.5960  0.2887
   6.0  0.7453  0.3319
  10.0  0.8673  0.3381
  14.0  1.0041  0.3706
  18.0  1.0235  0.3758
  24.0  1.1416  0.3966
  32.0  1.1983  0.3980
