   0.5  0.0798  0.0508
   2.0  0.1832  0.1205
   4.0  0.2971  0.1833
   6.0  0.3269  0.1951
  10.0  0.3609  0.2079
  14.0  0.4368  0.2344
  18.0  0.4471  0.2334
  24.0  0.4588  0.2470
  32.0  0.4660  0.2304
