   0.1  0.0338  0.0109
   0.2  0.0436  0.0174
   0.3  0.0485  0.0262
   0.5  0.0776  0.0444
   0.8  0.0975  0.0468
   1.0  0.1123  0.0508
   2.0  0.1597  0.0736
   3.0  0.1944  0.0852
   4.0  0.2228  0.0927
   5.0  0.2697  0.1041
   6.0  0.2767  0.1122
  10.0  0.3378  0.1201
  14.0  0.3472  0.1305
  18.0  0.3997  0.1259
  24.0  0.3898  0.1254
  32.0  0.4248  0.1325
