   0.1  0.0484  0.0177
   0.5  0.1344  0.0827
   2.0  0.3447  0.1710
   4.0  0.4943  0.2171
   6.0  0.5358  0.2335
  10.0  0.6581  0.2476
  14.0  0.7010  0.2539
  18.0  0.7786  0.2555
  24.0  0.7425  0.2567
  32.0  0.8431  0.2604
