   0.5  0.1938  0.1186
   2.0  0.4538  0.2253
   4.0  0.6235  0.2883
   6.0  0.7536  0.3085
  10.0  0.8969  0.3466
  14.0  0.9181  0.3464
  18.0  1.0367  0.3768
  24.0  1.0916  0.3717
  32.0  1.0227  0.3460
