   0.1  0.0354  0.0133
   0.5  0.0789  0.0463
   2.0  0.1770  0.0859
   4.0  0.2634  0.1144
   6.0  0.2823  0.1109
  10.0  0.3701  0.1442
  14.0  0.4022  0.1451
  18.0  0.4024  0.1487
  24.0  0.4268  0.1527
  32.0  0.4483  0.1535
