   0.5  0.0604  0.0253                                                                                  
   2.0  0.1417  0.0824
   4.0  0.1827  0.0938
   6.0  0.2535  0.1217
  10.0  0.2593  0.1269
  14.0  0.2895  0.1260
  18.0  0.3072  0.1345
  24.0  0.3337  0.1342
  32.0  0.3699  0.1506
