   0.1  0.0529  0.0125
   0.5  0.1051  0.0673
   2.0  0.3114  0.1824
   4.0  0.4785  0.2577
   6.0  0.5976  0.3143
  10.0  0.7368  0.3490
  14.0  0.7844  0.3606
  18.0  0.8458  0.3970
  24.0  0.8753  0.3867
  32.0  0.9178  0.4045
