   0.5  0.1242  0.0665
   2.0  0.2990  0.1716
   4.0  0.4220  0.2315
   6.0  0.5171  0.2654
  10.0  0.6128  0.2918
  14.0  0.6516  0.3087
  18.0  0.7608  0.3311
  24.0  0.7655  0.3331
  32.0  0.8271  0.3696
