   0.1  0.0407  0.0132
   0.5  0.1369  0.0762
   2.0  0.3128  0.1681
   4.0  0.4960  0.2271
   6.0  0.5572  0.2474
  10.0  0.6961  0.2800
  14.0  0.7779  0.2981
  18.0  0.7708  0.2941
  24.0  0.7937  0.3008
  32.0  0.8970  0.3157
