5.000000000000000000e-01 7.249999999999999500e-02 3.010231426954066911e-02
2.000000000000000000e+00 1.950999999999999956e-01 9.301096060527015708e-02
4.000000000000000000e+00 2.469000000000000083e-01 1.238002212233000887e-01
6.000000000000000000e+00 3.425000000000000266e-01 1.587036932964084601e-01
1.000000000000000000e+01 3.748000000000000220e-01 1.702396436126290269e-01
1.400000000000000000e+01 4.279000000000000026e-01 1.886807432271759011e-01
1.800000000000000000e+01 4.527999999999999803e-01 1.818847773989377969e-01
2.400000000000000000e+01 4.954000000000000070e-01 1.703480341984558999e-01
3.200000000000000000e+01 4.970999999999999863e-01 1.822362152526335877e-01
