  -3.0  0.3291  0.1267
  -2.0  0.3597  0.1460
  -1.0  0.4331  0.1654
   0.0  0.4988  0.1949
   1.0  0.5568  0.2253
   2.0  0.5716  0.2512
   3.0  0.5401  0.2572
   4.0  0.4282  0.2341
