   0.5  0.0656  0.0456
   2.0  0.1276  0.0841
   4.0  0.2270  0.1305
   6.0  0.2510  0.1295
  10.0  0.2930  0.1528
  14.0  0.3417  0.1797
  18.0  0.3361  0.1680
  24.0  0.3849  0.1804
  32.0  0.3834  0.1658                                                                                  
