5.000000000000000000e-01 6.040000000000000230e-02 2.672569311019255822e-02
2.000000000000000000e+00 1.416999999999999926e-01 8.390719266280458055e-02
4.000000000000000000e+00 1.827000000000000013e-01 9.596875210962756142e-02
6.000000000000000000e+00 2.535000000000000031e-01 1.259450008672055032e-01
1.000000000000000000e+01 2.592999999999999750e-01 1.344596036627967450e-01
1.400000000000000000e+01 2.894999999999999796e-01 1.300769951158057269e-01
1.800000000000000000e+01 3.071999999999999731e-01 1.417735981817943303e-01
2.400000000000000000e+01 3.336999999999999966e-01 1.294270412713447727e-01
3.200000000000000000e+01 3.699000000000000066e-01 1.478863889266535947e-01
