   0.1  0.0323  0.0102
   0.5  0.0420  0.0128
   2.0  0.0655  0.0274
   4.0  0.1217  0.0676
   6.0  0.1562  0.0958
  10.0  0.1802  0.1090
  14.0  0.1921  0.1246
  18.0  0.2477  0.1544
  24.0  0.2447  0.1601
  32.0  0.2490  0.1628
