   0.5  0.1409  0.0853
   2.0  0.3264  0.1790
   4.0  0.5354  0.2259
   6.0  0.6042  0.2703
  10.0  0.7187  0.2849
  14.0  0.7498  0.2845
  18.0  0.8082  0.3035
  24.0  0.8290  0.2998
  32.0  0.9338  0.3115
