   0.1  0.0162  0.0094
   0.5  0.0435  0.0133
   2.0  0.1179  0.0736
   4.0  0.1838  0.1048
   6.0  0.2703  0.1654
  10.0  0.2726  0.1701
  14.0  0.3252  0.2053
  18.0  0.3606  0.2265
  24.0  0.3374  0.2130
  32.0  0.3920  0.2473
