   0.5  0.1698  0.0970
   2.0  0.3681  0.2081
   4.0  0.5309  0.2635
   6.0  0.6068  0.2913
  10.0  0.7977  0.3340
  14.0  0.8885  0.3423
  18.0  0.8655  0.3574
  24.0  0.9717  0.3729
  32.0  1.0023  0.3704
