   0.2  0.0521  0.0253
   0.5  0.0595  0.0378
   2.0  0.1688  0.0875
   4.0  0.2375  0.1193
   6.0  0.3071  0.1290
  10.0  0.3590  0.1446
  14.0  0.3882  0.1647
  18.0  0.4108  0.1650
  24.0  0.3859  0.1650
  32.0  0.4585  0.1628
