   0.1  0.0562  0.0258
   0.2  0.0946  0.0550
   0.3  0.1127  0.0760
   0.5  0.1751  0.1068
   0.8  0.2212  0.1317
   1.0  0.2705  0.1527
   2.0  0.3638  0.2030
   3.0  0.4807  0.2358
   4.0  0.5403  0.2490
   5.0  0.6225  0.2725
   6.0  0.6686  0.2758
  10.0  0.7864  0.2995
  14.0  0.8788  0.3269
  18.0  0.9142  0.3167
  24.0  0.9813  0.3232
  32.0  1.0132  0.3341
