   0.1  0.0589  0.0276
   0.5  0.1765  0.1111
   2.0  0.3872  0.2022
   4.0  0.5697  0.2615
   6.0  0.6992  0.2844
  10.0  0.8667  0.3228
  14.0  0.9118  0.3500
  18.0  0.9504  0.3278
  24.0  1.0113  0.3245
  32.0  1.0820  0.3442
