   0.1  0.0528  0.0218
   0.5  0.1247  0.0744
   2.0  0.2731  0.1427
   4.0  0.3828  0.1701
   6.0  0.4486  0.1778
  10.0  0.5871  0.2126
  14.0  0.6075  0.2107
  18.0  0.6625  0.2105
  24.0  0.6540  0.2213
  32.0  0.7145  0.2228
