   0.5  0.0964  0.0463
   2.0  0.2432  0.1533
   4.0  0.3565  0.1941
   6.0  0.4244  0.2384
  10.0  0.5252  0.2631
  14.0  0.5732  0.3007
  18.0  0.6224  0.3239
  24.0  0.6772  0.3434
  32.0  0.6365  0.3244
