   0.5  0.0663  0.0172
   2.0  0.1246  0.0509
   4.0  0.1490  0.0825
   6.0  0.1926  0.0944
  10.0  0.2301  0.1339
  14.0  0.2834  0.1432
  18.0  0.2669  0.1509
  24.0  0.2530  0.1596
  32.0  0.3235  0.1921
